照顧,tsiau3-koo3
冗,liong7
免稅街,bian2-sue3-ke1
長榮,tng5-ing5
航空,hang5-khong1
再,tsai3
相會,siong1-hue7
氣溫,khi3-un1
二十七,ji7-tsap8-tshit4
度,too7
毛毛仔雨,mng5-mng5-a2-hoo7
旅途,lu2-too5
停車場,thing5-tshia1-tiunn5
順序,sun7-si7
排隊,pai5-tui7
到位,kau3-ui7
落機,loh8-ki1
空橋,khong1-kio5
互相一下,hoo7-siong1--tsit8-e7
團,thuan5
捾落來,kuann7--loh8-lai5
出境,tshut4-king2
在地,tsai7-te7
導遊,to7-iu5
接機,tsiap4-ki1
跤步,kha1-poo7
安排,an1-pai5
𨑨迌,tshit4-tho5,thit4-tho5
阿傑,a1-kiat8
行程,hing5-ting5
鬥相共,tau3-sann1-kang7
盡量,tsin7-liong7
食飯,tsiah8-png7
餐廳,tshan1-thiann1
三義,sam1-gi7
有名,u7-mia5
炕肉,khong3-bah4
欣賞,him1-siong2
景緻,king2-ti3
酒店,tsiu2-tiam3
飽無,pa2--bo5
合無,hah8--bo5
吩咐,huan1-hu3
房間內,pang5-king1-lai7
礦泉水,khong3-tsuann5-tsui2
茶米,te5-bi2
咖啡,ka1-pi1
環保,khuan5-po2
儉咧,khiam7-leh4
啉,lim1
房間,pang5-king1
之間,tsi1-kan1
房號,pang5-ho7
聯絡,lian5-lok8
總機,tsong2-ki1
早頓,tsa2-tng3
拖,thua1
大廳,tua7-thiann1
房卡,pang5-khah4
還,hainn5
試食,tshi3-tsiah8
好食,ho2-tsiah8
拍損,phah4-sng2
店員,tiam3-guan5
包起來,pau1--khi2-lai5
裝,tsng1
箱仔,siunn1-a2
櫼,tsinn1
行李箱,hing5-li2-siunn1
食物,tsiah8-mih8
準,tsun2
自由,tsu7-iu5
參觀,tsham1-kuan1
分鐘,hun1-tsing1
叫車,kio3-tshia1
機場,ki1-tiunn5
車頂,tshia1-ting2
齊著,tsiau5-tioh8
車仔,tshia1-a2
袂記得,be7-ki3-tsit4,be7-ki3--tsit4,bue7-ki3--tsit4,be7-ki3-tit4
最後,tsue3-au7
萬財,ban7-tsai5
牡丹,boo2-tan1
來矣喔,lai5--ah4--ooh4
阿美,a1-bi2
个乎,e5--honnh4
仝梯,kang7-the1
榮燦仔啦,ing5-tshan3--a2--lah4
添丁,thiam1-ting1
富貴,hu3-kui3
哎,aih4
毋免啦,m7-bian2--lah4
愛的啦,ai3--e5--lah4
作田人,tsoh4-tshan5-lang5
後遍乎,au7-pian3--honnh4
大漢乎,tua7-han3--honnh4
城裡,siann5--li2
拜師,pai3-su1
學藝,hak8-ge7
出脫無,tshut4-thuat4--bo5
哎唷,aih4-ioh4
甘乎,kam1--honnh4
教啦,ka3--lah4
有影乎,u7-iann2--honnh4
天寶仔啦,thian1-po2--a2--lah4
頇慢,han5-ban7
人啦,lang5--lah4
凊彩,tshin3-tshai2
號號咧啦,ho7-ho7--leh4--lah4
天寶,thian1-po2
袂䆀呢,be7-bai2--neh4
按呢喔,an2-ne1--ooh4
嘿,hennh4,heh4
翕相,hip4-siong3
翕相喔,hip4-siong3--ooh4
笑的乎,tshio3--e5--honnh4
好矣諾,ho2--ah4--hioh4
開桌啦,khui1-toh4--lah4
坐啦,tse7--lah4
榮燦仔,ing5-tshan3--a2
阿財仔,a1-tsai5--a2
細漢,se3-han3
大漢的,tua7-han3--e5
小妹仔啦,sio2-mue7-a2--lah4
姆仔喔,m2--a2--ooh4
介紹,kai3-siau7
乎,honnh4
做伙乎,tso3-hue2--honnh4
姆仔,m2--a2
多謝啊,to1-sia7--ah4
牡丹啊,boo2-tan1--ah4
照顧乎,tsiau3-koo3--honnh4
招呼,tsio1-hoo1
人客啦,lang5-kheh4--lah4
人客啦乎,lang5-kheh4--lah4--honnh4
哈,hah4
淑娟仔,siok4-kuan1--a2
桌啦,toh4--lah4
查某人,tsa1-boo2-lang5,ta1-boo2-lang5
照顧啦,tsiau3-koo3--lah4
阿好姆,a1-ho2-m2
燒,sio1
多謝乎,to1-sia7--honnh4
會使矣,e7-sai2--ah4
萬財仔乎,ban7-tsai5--a2--honnh4
仝梯的啦,kang7-the1--e5--lah4
逐工,tak8-kang1
黏,liam5
小妹仔,sio2-mue7-a2
住址,tsu7-tsi2
予我,hoo7--gua2
萬財仔,ban7-tsai5--a2
仝款啦,kang7-khuan2--lah4
五福村,ngoo2-hok4-tshun1
二十六,ji7-tsap8-lak8
瘦的,san2--e5
民國,bin5-kok4
四十四,si3-tsap8-si3
電影,tian7-iann2
時行,si5-kiann5
美國片,bi2-kok4-phinn3
國語片,kok4-gi2-phinn3
廣東片,kng2-tang1-phinn3
廈門片,e7-mng5-phinn3
臺灣,tai5-uan5
臺語片,tai5-gi2-phinn3
拱樂社,kiong2-lok8-sia7
正港,tsiann3-kang2
臺語,tai5-gi2
王,ong5
寶釧,po2-tshuan1
與,i2
平貴,ping5-kui3
出路,tshut4-loo7
風聲,hong1-siann1
相爭,sio1-tsinn1,sio1-tsenn1
阻止,tsoo2-tsi2
小,sio2
戲院,hi3-inn7
性命,senn3-mia7,sinn3-mia7
無論,bo5-lun7
阿猴,a1-kau5
插,tshap4,tshah4
層,tsan5
理由,li2-iu5
天下,thian1-ha7
事,su7
臺灣人,tai5-uan5-lang5
以後,i2-au7
片矣,phinn3--ah4
片仔,phinn3-a2
寄託,kia3-thok4
不准,put4-tsun2
阻擋,tsoo2-tong3
腳數,kioh4-siau3
跋,puah8
袂使得,be7-saih4--tsit4
奉陪,hong7-pue5
無夠,bo5-kau3
格,keh4
贏,iann5
面子,bin7-tsu2
袂用得,be7-ing7-tsit4,be7-ing7--tsit4,be7-ing7--tit4
好的,ho2--e5
跤手,kha1-tshiu2
喝矣,huah4--ah4
聽著乎,thiann1--tioh8--honnh4
頭家娘乎,thau5-ke1-niu5--honnh4
搬,puann1
齣啦,tshut4--lah4
古井,koo2-tsenn2
水雞呢,tsui2-ke1--neh4
白,peh8
瑞德,sui7-tik4
郝,hok4
思嘉啦,su1-ka1--lah4
片喔,phinn3--ooh4
著啦,tioh8--lah4
來囉,lai5--looh4
國際,kok4-tse3
大戲院,tua7-hi3-inn7
隆重,liong5-tiong7
獻映喔,hian3-ing3--ooh4
場面,tiunn5-bin7
鬧熱,nau7-liat8
無法度,bo5-huat4-too7
金鳳社,kim1-hong7-sia7
人喔,lang5--ooh4
妝妝咧,tsng1-tsng1--leh4
踩街,tshai2-ke1
紲落來喔,sua3--loh8-lai5--ooh4
妝做,tsng1-tso3
月鳳仔,guat8-hong7--a2
思嘉,su1-ka1
演,ian2
亂世,luan7-se3
佳人,ka1-jin5
變猴弄啦,pinn3-kau5-lang7--lah4
看乎,khuann3--honnh4
月鳳,guat8-hong7
身邊,sin1-pinn1
刁工,tiau1-kang1
大東,tai7-tong1
宣傳,suan1-thuan5
鬧熱滾滾,lau7-liat8-kun2-kun2
插插插,tshah4-tshah4-tshah4
成功的,sing5-kong1--e5
成功,sing5-kong1
歹講咧,phainn2-kong2--leh4
租的呢,tsoo1--e5--neh4
青盲,tshenn1-me5
貓,niau1
死,si2
鳥鼠,niau2-tshi2
好運啦,ho2-un7--lah4
規工,kui1-kang1
目空赤,bak8-khang1-tshiah4
話啦,ue7--lah4
閒,ing5
學一下,oh8--tsit8-e7
講話啊,kong2-ue7--ah4
較早,khah4-tsa2
支咧,ki1--leh4
才子,tsai5-tsu2
西廂記,se1-siong1-ki3
毋著,m7-tioh8
唅,hannh4
會記得,e7-ki3-tsit4
講你,kong2--li2
是毋,si7--m7
鄉親,hiong1-tshin1
好乎,ho2--honnh4
看的,khuann3--e5
排隊乎,pai5-tui7--honnh4
位唅,ui7--hannh4
閃啦,siam2--lah4
戇象仔,gong7-tshiunn7--a2
隻乎,tsiah4--honnh4
白目,peh8-bak8
猴啦,kau5--lah4
這馬乎,tsit4-ma2--honnh4
顧門狗矣,koo3-mng5-kau2--ah4
顧門狗啊,koo3-mng5-kau2--ah4
態度啊,thai3-too7--ah4
空氣乎,khang1-khui3--honnh4
恁啦,lin2--lah4
顧門,koo3-mng5
死啊唅,si2--ah4--hannh4
按怎啊唅,an2-tsuann2--ah4--hannh4
顧門狗啦,koo3-mng5-kau2--lah4
吞落去唅,thun1--loh8-khi3--hannh4
放手啦,pang3-tshiu2--lah4
起跤動手啊,khi2-kha1-tang7-tshiu2--ah4
哭枵喔,khau3-iau1--ooh4
聳鬚,tshang3-tshiu1
著愛,tioh8-ai3
輩份,pue3-hun7
計較,ke3-kau3
飄撇啦,phiau1-phiat4--lah4
袂用得啦,be7-ing7--tsit4--lah4
痟的喔,siau2--e5--ooh4
來者,lai5--tsia2
客,kheh4
大細,tua7-se3
第七百,te7-tshit4-pah4
燒肉粽,sio1-bah4-tsang3
聽咧無,thiann1--leh4--bo5
知影啦,tsai1-iann2--lah4
配合,phue3-hap8,phe3-hap8
拄好,tu2-ho2
一切,it4-tshe3
火,hue2
化去矣,hua1--khi3--ah4
哪著,na2-tioh8
交代,kau1-tai3
搖啊,io5--ah4
奶母,ni1-bu2
媽媽啦,ma2-mah4--lah4
媽媽咧,ma2-mah4--leh4
吵伊,tsha2--i1
媽媽,ma2-mah4
艱苦,kan1-khoo2
內面,lai7-bin7
藥,ioh8
爸爸,pa2-pah4
賊囉,tshat8--looh4
講啦,kong2--lah4
若像,na2-tshiunn7
著賊偷,tioh8-tshat8-thau1
志明,tsi3-bing5
啥物啦,siann2-mih8--lah4
內褲,lai7-khoo3
外面,gua7-bin7
討客兄,tho2-kheh4-hiann1
頭家啊,thau5-ke1--ah4
拍啦,phah4--lah4
走啦,tsau2--lah4
毋通啦,m7-thang1--lah4
客兄,kheh4-hiann1
即時,tsik4-si5
出去啦,tshut4--khi3--lah4
頭家的,thau5-ke1--e5
外,gua7
月矣,gueh8--ah4
臺北,tai5-pak4
做人,tso3-lang5
媠的,sui2--e5
看一下乎,khuann3--tsit8-e7--honnh4
姊姊,tse2-tseh4
秀娟,siu3-kuan1
鴻文,hong5-bun5
細姨,se3-i5
拐咧,kuai2--leh4
塊,te3
小小,sio2-sio2
豬母肉呢,ti1-bo2-bah4--neh4
清楚,tshing1-tshoo2,tshing1-tsho2
一聲,tsit8-siann1
功夫,kang1-hu1
袂䆀喔,bue7-bai2--ooh4
敢若,kan2-na2
母夜叉,bu2-ia7-tshe1
麵龜咧,mi7-ku1--leh4
擋咧,tong3--leh4
哎喲喂啊,ai1-io7-ue5--ah4
哎喲,ai1-io7
無啊,bo5--ah4
啥物貨啊,siann2-mih4-hue3--ah4
啥物貨唅,siann2-mih4-hue3--hannh4
步喔,poo7--ooh4
雞胿,ke1-kui1
順風,sun7-hong1
姑娘,koo1-niu5
弄,lang7,long7
獅頭啦,sai1-thau5--lah4
頇顢,han1-ban7
頇顢啦,han1-ban7--lah4
功夫啦,kang1-hu1--lah4
厝邊頭尾,tshu3-pinn1-thau5-be2,tshu3-pinn1-thau5-bue2
老,lau7
師伯,sai1-peh4
師姆啦,sai1-m2--lah4
今仔日乎,kin1-a2-lit8--honnh4
講古,kong2-koo2
福來,hok4-lai5
氣球,khi3-kiu5
太空,thai3-khong1
死人啊,si2-lang5--ah4
冷去矣啦,ling2--khi3--ah4--lah4
脫,thuat4
敢若乎,kan2-na2--honnh4
過暝,kue3-mi5
雞胿仔咧,ke1-kui1-a2--leh4
食暗矣呢,tsiah8-am3--ah4--neh4
今,tann1
讀書,thak8-tsu1
轉來喔,tng2--lai5--ooh4
彩券啦,tshai2-kuan3--lah4
彩券,tshai2-kuan3
阿伯,a1-peh4
阿姆,a1-m2
骨力,kut4-lat8
食飯啦,tsiah8-png7--lah4
搖喔,io5--ooh4
鴻文仔,hong5-bun5--a2
轉來矣呢,tng2--lai5--ah4--neh4
連,lian5
虼蚻,ka1-tsuah8
無啦,bo5--lah4
冗早,liong7-tsa2
謼,hooh4
按呢啦,an2-ne1--lah4
哼,hngh4
知啦,tsai1--lah4
早起時仔,tsai2-khi2-si5-a2
起火,khi2-he2
糜,mue5
食啦,tsiah8--lah4
歲仔乎,hue3--a2--honnh4
泡,phau3
一球仔,tsit8-kiu5--a2,tsit8-kiu5-a2
恬呢,tiam7--neh4
毋才乎,m7-tsiah4--honnh4
走去,tsau2-khi3
予伊,hoo7--i1
小等咧,sio2-tan2--leh4
想著矣,siunn7-tioh8--ah4
秀娟仔乎,siu3-kuan1--a2--honnh4
絕對,tsuat8-tui3
提的啦,theh8--e5--lah4
摵著,tshik8-tioh8
予人,hoo7--lang5
袂用得呢,be7-ing7--tsit4--neh4
抑無,ah8-bo5,iah8-bo5,ah4-bo5
步啊,poo7--ah4
發的,huat4--e5,huat8--e5
尾幫車,bue2-pang1-tshia1
翠翠啊,tshui3-tshui3--ah4
救人喔,kiu3-lang5--ooh4
倚去,ua2--khi3
救咧啦,kiu3--leh4--lah4
你啦,li2--lah4
去啦,khi3--lah4
按怎呢,an2-tsuann2--nih4
救啦,kiu3--lah4
無法度啦,bo5-huat4-too7--lah4
三八,sam1-pat4
歲矣,hue3--ah4
囡仔性,gin2-a2-sing3
離喔,li7--ooh4
表小弟,piau2-sio2-ti7
批,phue1
飛轉來啦,pue1--tng2-lai5--lah4
飛轉來唅,pue1--tng2-lai5--hannh4
表小弟啊,piau2-sio2-ti7--ah4
表姊,piau2-tsi2
一絲仔啦,tsit8-si1-a2--lah4
斡過,uat4-ke3
爿啦,ping5--lah4
笑一下,tshio3--tsit8-e7
按怎啦,an2-tsuann2--lah4
知影矣啦,tsai1-iann2--ah4--lah4
暗矣,am3--ah4
痟,siau2
貨唅,hue3--hannh4
啥物啊,siann2-mih8--ah4
嘿啦,hennh4--lah4
起痟,khi2-siau2
爸仔囝,pe7-a2-kiann2
啥貨啦,siann2-hue3--lah4
囝咧,kiann2--leh4
人唅,lang5--hannh4
翠,tshui3
翠翠啦,tshui3-tshui3--lah4
無伊,bo5--i1
老的啊,lau7--e5--ah4
按怎咧,an2-tsuann2--leh4
有影無,u7-iann2--bo5
大箍呆,tua7-khoo1-tai1
囝,kiann2
老猴,lau7-kau5
唚一下,tsim1--tsit8-e7
庄頭,tsng1-thau5
驚我,kiann1--gua2
轉來去矣,tng2--lai5-khi3--ah4
坐一下,tse7--tsit8-e7
清清,tshing1-tshing1
萬,ban7
里,li2
明,bing5
水波,tsui2-pho1
笑文文,tshio3-bun5-bun5
柳葉,liu2-hioh8
伴著,phuann7-tioh8
滿,mua2
山崙,suann1-lun7
在,tsai7
河邊,ho5-pinn1
情份,tsing5-hun7
青春,tshing1-tshun1
情戀,tsing5-luan5
詩譜,si1-phoo2
相愛,siong1-ai3
難,lan5
鳥啼聲,tsiau2-thi5-siann1
含,ham5
情,tsing5
帶,tai3
意,i3
春光,tshun1-kong1
滿滿,mua2-mua2
有情,u7-tsing5
形影,hing5-iann2
談,tam5
情意,tsing5-i3
笑容,tshio3-iong5
滿面,mua2-bin7
春天,tshun1-thinn1
海角,hai2-kak4
天邊,thinn1-pinn1
分離,hun1-li7
春風,tshun1-hong1
朝朝暮暮,tiau5-tiau5-boo7-boo7
做陣,tso3-tin7
如今,ju5-kim1
心心相印,sim1-sim1-siong1-in3
晴空,tsing5-khong1
紅宵,ang5-siau1
燈火,ting1-hue2
青,tshenn1
又,iu7
鎮定,tin3-tiann7
講矣,kong2--ah4
對不住,tui3-put4-tsu7
受傷,siu7-siong1
太,thai3
愛你,ai3--li2
衝碰,tshong2-pong7
愛我,ai3--gua2
翠翠,tshui3-tshui3
相信我,siong1-sin3--gua2
嫁,ke3
銅仔,tang5--a2
教示,ka3-si7
可惡,kho2-onn3,khonn2-onn3
小心咧,sio2-sim1--leh4
姑母,koo1-bio2
家內,ka1-lai7
課,kho3
離開你,li7-khui1--li2
學業,hak8-giap8
隨時,sui5-si5
老爸,lau7-pe7
交通,kau1-thong1
方便,hong1-pian7
送你,sang3--li2
仝款嘛,kang7-khuan2--mah4
怎樣,tsuann2-iunn7
怎樣啦,tsuann2-iunn7--lah4
阿伯仔,a1-peh4--a2
代誌啊,tai7-tsi3--ah4
這號,tsit4-lo7
行啦,kiann5--lah4
三十七,sann1-tsap8-tshit4
新娘,sin1-niu5
人人,lang5-lang5
交著,kau1-tioh8
真情,tsin1-tsing5
動,tong7
友,iu2
怎樣咧,tsuann2-iunn7--leh4
如何,lu5-ho5
情伴,tsing5-phuann7
哥哥,ko1--koh4
嘻,hi1
散,suann3
自由自在,tsu7-iu5-tsu7-tsai7
消遙,siau1-iau5
通得,thang1-tsit4
愛情,ai3-tsing5
老的,lau7--e5
生來,senn1--lai5
猶原,iu1-guan5,iu5-guan5
分明,hun1-bing5
時代,si5-tai7
妹妹,me1--meh4
今來,kim1--lai5
情話,tsing5-ue7
糖甘蜜甜,thng5-kam1-bit8-tinn1
過日,kue3-jit8
死囡仔,si2-gin2-a2
差教的,tshe1-ka3--e5
吐癗,thoo2-lui5
摒,piann3
糞埽毋,pun3-so3--m7
罵,me7
挵著,long3-tioh8,long3--tioh8
我的呢,gua2--e5--neh4
我的啦,gua2--e5--lah4
插你,tshap4--li2
插你啦,tshap4--li2--lah4
掃掃咧,sau3-sau3--leh4
失禮喔,sit4-le2--ooh4
失禮乎,sit4-le2--honnh4
受氣,siu7-khi3
走出來呢,tsau2--tshut4-lai5--neh4
來的呢,lai5--e5--neh4
行喔,kiann5--ooh4
叫咧,kio3--leh4
欸,eh4
麵店仔,mi7-tiam3-a2
管啦,kuan2--lah4
好嘛,ho2--mah4
來矣呢,lai5--ah4--neh4
排的嘛,pai5--e5--mah4
冤家啦,uan1-ke1--lah4
排嘛,pai5--mah4
排隊啦,pai5-tui7--lah4
遮啦,tsia1--lah4
看一下,khuann3--tsit8-e7
笑一下啦,tshio3--tsit8-e7--lah4
挈去,kheh8--khi3,kheh8-khi3
高中,ko1-tiong1
畢業的,pit4-giap8--e5
誠然,sing5-jian5
自由啦,tsu7-iu5--lah4
高三,ko1-sann1
現在,hian7-tsai7
獨身的呢,tok8-sin1--e5--neh4
獨身咧,tok8-sin1--leh4
嬈,hiau5
看啦,khuann3--lah4
獨身啦,tok8-sin1--lah4
來的講,lai5--e5--kong2
看一下啦,khuann3--tsit8-e7--lah4
痟貓,siau2-niau1
書,tsu1
後房啦,au7-pang5--lah4
唌唌,siann5-siann5
規大堆啦,kui1-tua7-tui1--lah4
堪得,kham1-tsit4
怎樣啊,tsuann2-iunn7--ah4
番仔火枝呢,huan1-a2-he2-ki1--neh4
汽油呢,khi3-iu5--neh4
勾去,kau1--khi3
囝乎,kiann2--honnh4
忝,thiam2
關咧,kuainn1--leh4
毋拄好,m7-tu2-ho2
挵入來,long3--lip8-lai5
袂騙得,be7-phian3-tsit4
痟狗乎,siau2-kau2--honnh4
亂來,luan7-lai5
主婚,tsu2-hun1
人格,lin5-keh4
對方,tui3-hong1
熊,him5
虎,hoo2
亂亂交,luan7-luan7-kau1
區公所,khu1-kong1-soo2
盧先生,loo5--sian1-sinn1
介紹的,kai3-siau7--e5
斯文咧,su1-bun5--leh4
內才,lai7-tsai5
外才乎,gua7-tsai5--honnh4
看著乎,khuann3--tioh8--honnh4
亂亂講,luan7-luan7-kong2
袂見笑,be7-kian3-siau3
死人債毋,si2-lang5-tse3--m7
挵,long3
挵我,long3--gua2
別位仔,pat8-ui7-a2
偏偏仔,phian1-phian1-a2
門跤口呢,mng5-kha1-khau2--neh4
講話啦,kong2-ue7--lah4
賠來,pue5--lai5
洗衫仔錢,se2-sann1-a2-tsinn5
提來,theh8--lai5,theh8-lai5,thueh8-lai5
痟狗,siau2-kau2
毋成貓,m7-tsiann5-niau1
緣投仔先,ian5-tau5-a2-sian1
有啦,u7--lah4
痟貓啊,siau2-niau1--ah4
拳頭,kun5-thau5
大路,tua7-loo7
內面啦,lai7-bin7--lah4
袂曉,be7-hiau2
圍圍起來,ui5-ui5--khi2-lai5
石頭,tsioh8-thau5
改名啦,kai2-mia5--lah4
叫做,kio3-tso3
石,tsioh8
阿狗啦,a1-kau2--lah4
狗啦,kau2--lah4
開門喔,khui1-mng5--ooh4
關啊,kuainn1--ah4
佇咧無啊,ti7--leh4--bo5--ah4
來矣啦,lai5--ah4--lah4
來啦,lai5--lah4
料,liau7
吩咐啦,huan1-hu3--lah4
修理,siu1-li2
佗位啊,to2-ui7--ah4
窗仔門乎,thang1-a2-mng5--honnh4
釘釘起來,ting3-ting3--khi2-lai5
窗仔門,thang1-a2-mng5
通風,thang1-hong1
釘起來,ting3--khi2-lai5
出入,tshut4-lip8
害著,hai7-tioh8
學人,hak8-jin5
週刊,tsiu1-khan1
觀點,kuan1-tiam2
以下,i2-ha7
摘要,tiah4-iau3
國營,kok4-ing5
電視台,tian7-si7-tai5
來自,lai5-tsu7
東歐,tang1-au1
漸漸,tsiam7-tsiam7
焦去,ta1--khi3
歐洲,au1-tsiu1
只有,tsi2-u7
東,tang1
唱聲,tshiang3-siann1
武器,bu2-khi3
分析家,hun1-sik4-ka1
戰爭,tsian3-tsing1
風險,hong1-hiam2
要求,iau1-kiu5
社會,sia7-hue7
政策,tsing3-tshik4
威嚇,ui1-hik4
西方,se1-hong1
表現,piau2-hian7
弱點,jiok8-tiam2
勝利,sing3-li7
月底,gueh8-te2
以前,i2-tsing5
達成,tat8-sing5
協議,hiap8-gi7
贊成者,tsan3-sing5-tsia2
呵咾,o1-lo2
務實,bu7-sit8
路線,loo7-suann3
共和黨,kiong7-ho5-tong2
抵制,te2-tse3
讓步,niu7-poo7
讓,niu7
傷過,siunn1-kue3
意願,i3-guan7
參選,tsham1-suan2
總統,tsong2-thong2
人士,jin5-su7
主張,tsu2-tiunn1
強硬,kiong5-nge7
外交,gua7-kau1
表達,piau2-tat8
趣味,tshu3-bi7
笑詼,tshio3-khue1
爽的,song2--e5
看做,khuann3-tso3
正,tsing3,tsiann3
邪,sia5
雙方,siang1-hong1
之,tsi1
爭,tsing1,tsenn1
道理,to7-li2
盟邦,bing5-pang1
敵人,tik8-lin5
眼內,gan2-lai7
不利,put4-li7
行動,hing5-tong7
東海,tang1-hai2
出招,tshut4-tsiau1
估算,koo2-sng3
種種,tsiong2-tsiong2
國,kok4
缺點,khuat4-tiam2
力量,lik8-liong7
需要的,su1-iau3--e5
企圖心,khi3-too5-sim1
現實,hian7-sit8
中間,tiong1-kan1
平衡,ping5-hing5
套,tho3
原則,guan5-tsik4
執行,tsip4-hing5
戰略,tsian3-liok8
監禁,kam1-kim3
特殊,tik8-su5
現象,hian7-siong7
關,kuainn1,kuinn1
烏人,oo1-lang5
男性,lam5-sing3
一世人,tsit8-si3-lang5
上無,siong7-bo5
櫳仔內,long5-a2-lai7
監獄,kann1-gak8
𤲍,kheh4
費用,hui3-iong7
管理,kuan2-li2
困難,khun3-lan5
加上,ka1-siong7
規个,kui1-e5
體系,the2-he7
偏見,phian1-kian3
坐監,tse7-kann1
白人,peh8-lang5
刑期,hing5-ki5
新聞,sin1-bun5
學者,hak8-tsia2
警告過矣,king2-ko3--kue3--ah4
跨,khua3
講來,kong2--lai5
關鍵,kuan1-kian7
刑事,hing5-su7
法,huat4
改革,kai2-kik4
出勤,tshut4-khin5
安,an1
攝影機,liap4-iann2-ki1
有力,u7-lat8
信號,sin3-ho7
發動,huat4-tong7
盟友,bing5-iu2
跟綴,kin1-tue3
領導,ling2-to7
當選,tong3-suan2
被,pi7
實現,sit8-hian7
承諾,sing5-lok8
種族,tsing2-tsok8
屠殺,too5-sat4
教訓,kau3-hun3
近代,kin7-tai7
歷史,lik8-su2
場,tiunn5
紀念日,ki3-liam7-lit8
四月,si3--gueh8
仝,kang7,kang5
發生咧,huat4-sing1--leh4
刊,khan1
雜誌,tsap8-tsi3
網站,bang7-tsam7
宗教上,tsong1-kau3-siong7
異己,i7-ki2
根本,kin1-pun2
觀察者,kuan1-tshat4-tsia2
族群,tsok8-kun5
早期,tsa2-ki5
影跡,iann2-tsiah4,iann2-jiah4
大規模,tua7-kui1-boo5
暴行,po7-hing5
掩崁,am1-kham3
傳遍,thuan5-phian3
暴力,po7-lik8
統治者,thong2-ti7-tsia2
毋敢,m7-kann2
烏白來,oo1-peh8-lai5
介入,kai3-jip8
制裁,tse3-tshai5
比喻,pi2-lu7
法院,huat4-inn7
部會,poo7-hue7
委員會,ui2-uan5-hue7
防止,hong5-tsi2
拋拋走,pha1-pha1-tsau2
舊年底,ku7-ni5-te2
檢察官,kiam2-tshat4-kuann1
暫停,tsiam7-thing5
安理會,an1-li2-hue7
作為,tsok4-ui5
能力,ling5-lik8
國家,kok4-ka1
插矣,tshap4--ah4
口號,khau2-ho7
簽定,tshiam1-ting7
正式,tsing3-sik4
防禦,hong5-gu7
條約,tiau5-iok4
會談,hue7-tam5
意外,i3-gua7
代先,tai7-sing1
發表,huat4-piau2
保證,po2-tsing3
調整,tiau5-tsing2
王位,ong5-ui7
繼承,ke3-sing5
順位,sun7-ui7
接班,tsiap4-pan1
媒體,mui5-the2
政權,tsing3-khuan5
對外,tui3-gua7
獨立,tok8-lip8
積極,tsik4-kik8
序詩,su7-si1
詩,si1
詩人,si1-jin5
首,siu2
押韻,ah4-un7
格律,kik4-lut8
整齊,tsing2-tse5
作品,tsok4-phin2
小說家,siau2-suat4-ka1
連連,lian5-lian5
社會版,sia7-hue7-pan2
只,tsi2
歹徒,tai2-too5
丙,piann2
日,jit8
而,ji5
胡言亂語,oo5-gian5-luan7-gi2
人生,jin5-sing1,lin5-sing1
一月,it4--gueh8
之一,tsi1-it4
連鞭,liam5-mi1
綿仔糖,mi5-a2-thng5
固定,koo3-ting7
面貌,bin7-mau7
外形,gua7-hing5
在人,tsai7-lang5
稗,phe7
變化,pian3-hua3
才是,tsiah4-si7
真理,tsin1-li2
加出來,ke1--tshut4-lai5
體重,the2-tang7
出門,tshut4-mng5
溢,ik4
猛,bing2,me2
化做,hua3-tso3
無形,bu5-hing5
初次,tshoo1-tshu3
刊登,khan1-ting1
現代詩,hian7-tai7-si1
第三十二,te7-sann1-tsap8-ji7
忘,bong7
憂,iu1
森林,sim1-lim5
之二,tsi1-ji7
迷霧,be5-bu7
罩雺,ta3-bong5
樹林,tshiu7-na5
雺,bong5
箍做,khoo1-tso3
伙,hue2
樹,tshiu7
物,mih8
報路,po3-loo7
幫助,pang1-tsoo7
十一,tsap8-it4
杯仔,pue1-a2
破,phua3
猶袂,iau2-be7
破去,phua3--khi3
好好仔,ho2-ho2-a2
珍惜,tin1-sioh4
傷心,siong1-sim1
彼時,hit4-si5
母語,bu2-gi2
十二,tsap8-ji7
摔破,siak4-phua3
大人,tua7-lang5
教示咱,ka3-si7--lan2
穩定,un2-ting7
保障,po2-tsiong1
冒險,moo7-hiam2
危險,gui5-hiam2
生活,sing1-uah8
傷害,siong1-hai7
活,uah8
白白,peh8-peh8
空過,khang1-kue3
不變,put4-pian3
驚驚,kiann1-kiann1
失敗,sit4-pai7
其實,ki5-sit8
無聊,bo5-liau5
六月,lak8--gueh8
十三,tsap8-sann1
義大,gi7-tai7
遊樂,iu5-lok8
遊樂園,iu5-lok8-hng5
器材,khi3-tsai5
勻聊仔,un5-liau5-a2
大起大落,tua7-khi2-tua7-loh8
平和,ping5-ho5
一觸仔,tsit8-tak4-a2
結束,kiat4-sok4
活動,uah8-tong7,uah8-tang7
圓箍仔,inn5-khoo1-a2
刺激的,tshi3-kik8--e5
穩在的,un2-tsai7--e5
之五,tsi1-goo7
原地,guan5-te7
一點仔,tsit8-tiam2-a2
七月,tshit4--gueh8
十七,tsap8-tshit4
養飼,iunn2-tshi7
重心,tiong7-sim1
空虛,khang1-hi1
孤單,koo1-tuann1
別莊,piat8-tsong1
成就,sing5-tsiu7
權,khuan5
勢,se3
年華,lian5-hua5
西,se1,sai1
遺,ui5
憾,ham7
安心,an1-sim1
夢,bang7
肯定,khing2-ting7
